Sample	Arc1	Arc2	Arc3	ENiClust	Subgroup
CURTIS_H001420_T01_01_WG01	0.128273319875629	0.660031901795714	0.211694778328658	ic3/ic7	ER+ Typical
CURTIS_H001421_T01_01_WG01	0.20466393549066	0.279637116176484	0.515698948332856	ic3/ic7	ER+ Typical
CURTIS_H001422_T01_01_WG01	0.722764521355068	0.00741016788309843	0.269825310761833	ic6	ER+ High
CURTIS_H001423_T01_01_WG01	0.0316594974227868	0.47980557468506	0.488534927892153	ic3/ic7	ER+ Typical
CURTIS_H001424_T01_01_WG01	0.0235570225331181	0.681359542815659	0.295083434651223	ic4	ER+ Typical
CURTIS_H001426_T01_01_WG01	0.245149493071576	0.553703883167773	0.201146623760652	ic8	ER+ Typical
CURTIS_H001427_T01_01_WG01	0.361464671059957	0.103171969794514	0.535363359145529	ic3/ic7	ER+ Typical
CURTIS_H001428_T01_01_WG01	0.0984085375924654	0.693092199548195	0.208499262859339	ic8	ER+ Typical
CURTIS_H001429_T01_01_WG01	0.126948333303513	0.1979648891276	0.675086777568887	ic1	ER+ High
CURTIS_H001430_T01_01_WG01	0.382061052427007	0.563372823618459	0.0545661239545348	ic8	ER+ Typical
CURTIS_H001431_T01_01_WG01	0.477925277506826	0.503681863871693	0.0183928586214813	ic4	ER+ Typical
CURTIS_H001432_T01_01_WG01	0.316356318910574	0.0348879241388585	0.648755756950567	ic2	ER+ High
CURTIS_H001433_T01_01_WG01	0	0.533957314892345	0.466042685107655	ic3/ic7	ER+ Typical
CURTIS_H001434_T01_01_WG01	0.164866363127603	0.360680385002464	0.474453251869933	ic3/ic7	ER+ Typical
CURTIS_H001435_T01_01_WG01	0.399008687495407	0.324185341385405	0.276805971119188	ic3/ic7	ER+ Typical
