Sample	ENiClust	Gene	AMP	Segment	linear	complex	ecDNA	Summary
CURTIS_H000593_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000593_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000553_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	BCAS3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H000527_T01_01_WG01	ic1	TBX2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H000527_T01_01_WG01	ic1	BRIP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H000527_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000527_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000519_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000511_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000477_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000455_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000415_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000415_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	BRIP1	NO	NO	NO	NO	NO	NO
CURTIS_H000400_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000400_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000399_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	BCAS3	NO	NO	NO	NO	NO	NO
CURTIS_H000399_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000399_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H000389_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H000387_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H000387_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001436_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H001436_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	TBX2	NA	NO	NO	NO	NO	NA
CURTIS_H001429_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H001429_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H001417_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	CA4	NO	NO	NO	NO	YES	NO
CURTIS_H001417_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001417_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H001417_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001403_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H001403_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H001400_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001400_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001395_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H001395_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H001394_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004650_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004610_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004210_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004210_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004188_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004188_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
