Sample	ENiClust	Gene	AMP	Segment	linear	complex	ecDNA	Summary
CURTIS_H004531_T01_01_WG01	ic1	CA4	NA	NO	NO	NO	NO	NA
CURTIS_H004531_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004531_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004531_T01_01_WG01	ic1	TBX2	NA	NO	NO	NO	NO	NA
CURTIS_H004531_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004531_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004531_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004528_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004525_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004524_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004515_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004515_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004481_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	TBX2	NA	NO	NO	NO	NO	NA
CURTIS_H004481_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004481_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004476_T01_01_WG01	ic1	HSF5	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	PPM1E	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	PRR11	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	DHX40	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	TUBD1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	CA4	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	C17orf64	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	BCAS3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	TBX2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	BRIP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	MSI2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004476_T01_01_WG01	ic1	PPM1D	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004466_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004466_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004466_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004466_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004438_T01_01_WG01	ic1	HSF5	NO	NO	NO	NO	NO	NO
CURTIS_H004438_T01_01_WG01	ic1	PPM1E	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	PRR11	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	DHX40	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	TUBD1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	CA4	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	C17orf64	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	BCAS3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	TBX2	NA	NO	NO	YES	NO	NA
CURTIS_H004438_T01_01_WG01	ic1	BRIP1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004438_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004438_T01_01_WG01	ic1	PPM1D	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004425_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004425_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004403_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004403_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004398_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004398_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004398_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	TBX2	NA	NO	NO	NO	NO	NA
CURTIS_H004395_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004395_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004362_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004362_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004351_T01_01_WG01	ic1	HSF5	NO	NO	NO	NO	NO	NO
CURTIS_H004351_T01_01_WG01	ic1	PPM1E	NO	NO	NO	NO	NO	NO
CURTIS_H004351_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	C17orf64	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004351_T01_01_WG01	ic1	MSI2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004351_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004345_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004345_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004336_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	BRIP1	NO	NO	NO	NO	NO	NO
CURTIS_H004336_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004336_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004325_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004290_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004285_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004246_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004246_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004246_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004246_T01_01_WG01	ic1	DHX40	NO	NO	NO	NO	NO	NO
CURTIS_H004246_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004246_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004246_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004246_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004246_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004246_T01_01_WG01	ic1	TBX2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004246_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004246_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004246_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004240_T01_01_WG01	ic1	HSF5	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	PPM1E	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	PRR11	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	DHX40	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	TUBD1	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	RPS6KB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	CA4	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	C17orf64	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	BCAS3	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	TBX2	NA	NO	NO	NO	NO	NA
CURTIS_H004240_T01_01_WG01	ic1	BRIP1	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	MSI2	YES	NO	NO	NO	NO	AMP
CURTIS_H004240_T01_01_WG01	ic1	PPM1D	YES	NO	NO	NO	NO	AMP
CURTIS_H004231_T01_01_WG01	ic1	HSF5	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004231_T01_01_WG01	ic1	PPM1E	YES	NO	NO	YES	NO	Complex-AMP
